ligand,receptor,sender_celltype,receiver_celltype,anchor_source_ligand,anchor_source_receptor,structure_map_source,sender_anchor,receiver_anchor,structure_bridge,sender_expr,receiver_expr,local_contact,contact_strength_raw,contact_strength_normalized,contact_coverage,cross_edge_count,prior_confidence,LR_score
CXCL12,CXCR4,B Cells,Mast Cells,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0052742025956585255,0.004443041812720275,0.0,0.004686035613870666,0.17516923077467209,0.0,97,1.0,0.006410722756185955
CSF1,CSF1R,11q13 Invasive Tumor Cells (G1/S),Myeloid Cells,recompute,recompute,recompute,0.6329636802303048,0.7471243099617693,0.6198216015396206,0.011973593206576157,0.00197514773301428,0.0,0.0,0.0,0.0,21,1.0,0.0064093035195474345
TGFB1,TGFBR2,CXCL14+ Fibroblasts,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.011170777497016586,0.0018417017418815348,0.0,0.0,0.0,0.0,409,1.0,0.006408633925578152
CSF1,CSF1R,Myeloid Cells,B Cells,recompute,recompute,recompute,0.7866181160593629,0.7744570596502125,0.6198216015396206,0.009981073684215833,0.0017943776934449295,0.0,0.0,0.0,0.0,144,1.0,0.006382933679333151
JAG1,NOTCH1,Myeloid Cells,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.0003788349535045612,0.05197941571611153,0.0,0.0046218487394957975,0.21137342587757768,0.0,170,1.0,0.0063655806105407135
CXCL12,CXCR4,B Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.7917001487310438,0.0052742025956585255,0.0038860320327025817,0.0,0.0,0.0,0.0,42,1.0,0.006361766509168034
CXCL12,CXCR4,Myeloid Cells,Pericytes,recompute,recompute,recompute,0.7487535481622718,0.7757991160529997,0.7827641335561659,0.0015847932820241062,0.009156953124503932,0.0,0.0007010983874737088,0.18350979936066225,0.0,389,1.0,0.006356835738179556
JAG1,NOTCH1,B Cells,T Lymphocytes,recompute,recompute,recompute,0.8630183004227985,0.8647171432637394,0.9318789094584047,0.00011090031177372873,0.08474527904749042,0.0,0.00015761570425562398,0.0027490329179056536,0.0,4985,1.0,0.006346829677969245
CXCL12,CXCR4,B Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.24613745147074395,0.0052742025956585255,0.017738069381683,0.0,0.0012925463162429987,0.3222448507272999,0.0,211,1.0,0.006345001271923044
JAG1,NOTCH1,Apocrine Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.24513582144484414,0.46013374214009517,0.3990376746076917,0.0010709508378277067,0.13474796491837557,0.0,0.009630818619582662,0.5559119093435966,0.0,89,1.0,0.006340158369017403
DLL4,NOTCH3,CXCL14+ Fibroblasts,Myoepithelial Cells,recompute,recompute,recompute,0.9184503888425789,0.4638256179742202,0.7204611100467462,0.0004696576149175879,0.04464016629523392,0.0,0.0,0.0,0.0,1884,1.0,0.006330279982982106
DLL4,NOTCH3,CXCL14+ Fibroblasts,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.9184503888425789,0.6580560501976399,0.6198216015396206,0.0004696576149175879,0.0362497659817488,0.0,0.0,0.0,0.0,409,1.0,0.006320918774111391
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,Myeloid Cells,recompute,recompute,recompute,0.24945190643783477,0.7471243099617693,0.24613745147074395,0.07022613207428953,0.00197514773301428,0.0,0.0,0.0,0.0,84,1.0,0.0063184371753048935
JAG1,NOTCH1,CXCL14+ Fibroblasts,T Lymphocytes,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.0002196427612790349,0.08474527904749042,0.0,0.0001898686109212425,0.003311567612913751,0.0,1881,1.0,0.006306153875665985
JAG1,NOTCH1,Macrophages,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027502314493788786,0.08666944020865194,0.0,0.0,0.0,0.0,129,1.0,0.006290933129785774
JAG1,NOTCH1,Plasma Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027055134627077156,0.08666944020865194,0.0,0.09523809523809523,1.0,0.0,3,1.0,0.006273768965358458
TGFB1,TGFBR2,Myeloid Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.744134323411945,0.628133940116149,0.6198216015396206,0.013941536844336442,0.0014987600472605432,0.0,0.0,0.0,0.0,30,1.0,0.006266177825676733
DLL4,NOTCH3,Myoepithelial Cells,Macrophages,recompute,recompute,recompute,0.7160288858520609,0.8923034233058523,0.7204611100467462,0.0069047442087267884,0.001891930584070094,0.0,0.0,0.0,0.0,591,1.0,0.006259191367100979
DLL4,NOTCH3,Mast Cells,Myoepithelial Cells,recompute,recompute,recompute,0.8516956437178343,0.4638256179742202,0.7204611100467462,0.00047235258648800887,0.04464016629523392,0.0,0.0,0.0,0.0,66,1.0,0.0062571301094895
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,B Cells,recompute,recompute,recompute,0.24945190643783477,0.7744570596502125,0.24613745147074395,0.07022613207428953,0.0017943776934449295,0.0,0.004261363636363636,1.0,0.0,176,1.0,0.006255511601902443
DLL4,NOTCH3,Mast Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.8516956437178343,0.6580560501976399,0.6198216015396206,0.00047235258648800887,0.0362497659817488,0.0,0.0,0.0,0.0,1,1.0,0.0062478770745457695
DLL4,NOTCH3,Apocrine Cells,Pericytes,recompute,recompute,recompute,0.2490567623945399,0.8818326005152037,0.24613745147074395,0.0001268124169210086,0.8672894033034337,0.0,0.0,0.0,0.0,9,1.0,0.006247463341000002
CSF1,CSF1R,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6329636802303048,0.6556237992935476,1.0,0.011973593206576157,0.0011919786089109867,0.0,0.00047399783315276275,0.136994190458098,0.0,1846,1.0,0.006243408447056731
DLL4,NOTCH3,Dendritic Cells,T Lymphocytes,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.909150863993142,0.0028649117803088656,0.0046263543438723525,0.0,2.8148398356133533e-05,0.015344540153382123,0.0,5921,1.0,0.0062429630336640445
CSF1,CSF1R,Plasma Cells,Plasma Cells,recompute,recompute,recompute,0.7181940594497765,0.46381415478966415,1.0,0.009092431017982948,0.0019498903447556172,0.0,0.0,0.0,0.0,283,1.0,0.0062404099773420915
TGFB1,TGFBR2,Basal-like Structured DCIS Cells,Apocrine Cells,recompute,recompute,recompute,0.7806633527749638,0.25153574142392743,0.24613745147074395,0.14371478860647843,0.0008361810775763445,0.0,0.00024015369836695484,0.0359481627493155,0.0,694,1.0,0.006223118096556897
CSF1,CSF1R,Macrophages,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.8975263081978373,0.6556237992935476,0.6198216015396206,0.013294251962681188,0.0011919786089109867,0.0,0.0,0.0,0.0,129,1.0,0.006218001563243851
CXCL12,CXCR4,Basal-like Structured DCIS Cells,Pericytes,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.0021291294377375697,0.009156953124503932,0.0,0.0001260525386981294,0.03299376592313627,0.0,1803,1.0,0.006217174954150984
TGFB1,TGFBR2,CXCL14+ Fibroblasts,Myeloid Cells,recompute,recompute,recompute,0.8649048900453102,0.7821407762924618,0.7827641335561659,0.011170777497016586,0.0009726234029574384,0.0,0.0,0.0,0.0,526,1.0,0.006213260048902483
JAG1,NOTCH1,"CAFs, Invasive Associated",Plasma Cells,recompute,recompute,recompute,0.7941469661104033,0.46013374214009517,0.6198216015396206,0.00838985805983649,0.0029919533735881763,0.0,0.004517221908526256,0.17349397897756882,0.0,253,1.0,0.0062009826480857195
DLL4,NOTCH3,11q13 Invasive Tumor Cells (Mitotic),Macrophages,recompute,recompute,recompute,0.6342079770588467,0.8923034233058523,0.6198216015396206,0.008557082379913908,0.001891930584070094,0.0,0.0,0.0,0.0,103,1.0,0.006199749134633989
DLL4,NOTCH3,Macrophages,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.8949858186325867,0.8818326005152037,0.8875000050982297,0.0018955660656360717,0.004265561924923322,0.0,0.0,0.0,0.0,1462,1.0,0.006197000456230806
DLL4,NOTCH3,Myeloid Cells,T Lymphocytes,recompute,recompute,recompute,0.7840818683779507,0.7746834992804791,0.6198216015396206,0.0032417203409647417,0.0046263543438723525,0.0,0.0,0.0,0.0,388,1.0,0.006193862025334127
TGFB1,TGFBR2,CXCL14+ Fibroblasts,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.8649048900453102,0.628133940116149,0.6198216015396206,0.011170777497016586,0.0014987600472605432,0.0,0.00042735042735042735,0.15917327553946614,0.0,390,1.0,0.0061922862260159195
CSF1,CSF1R,Plasma Cells,B Cells,recompute,recompute,recompute,0.7181940594497765,0.7744570596502125,0.6198216015396206,0.009092431017982948,0.0017943776934449295,0.0,0.0003968253968253968,0.10238510762070979,0.0,315,1.0,0.006189902031464297
JAG1,NOTCH1,"CAFs, DCIS Associated",Mast Cells,recompute,recompute,recompute,0.6303682835571691,0.7728785963662539,0.7204611100467462,0.010161058057093355,0.0015718900135326876,0.0,0.0001320306311064167,0.005335573077050576,0.0,1082,1.0,0.006186524620051072
DLL4,NOTCH3,"CAFs, DCIS Associated",Myeloid Cells,recompute,recompute,recompute,0.7160288858520609,0.7470475610360806,0.7204611100467462,0.018679344959851515,0.0007714919761827168,0.0,0.00012616704516780217,0.03659933307196899,0.0,1321,1.0,0.0061768166807690365
CXCL12,CXCR4,Basal-like Structured DCIS Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.7917001487310438,0.0021291294377375697,0.008007263802792432,0.0,0.00014607781078054247,0.03528522023940606,0.0,1867,1.0,0.006169476796799793
CXCL12,CXCR4,Luminal-like Amorphous DCIS Cells,"CAFs, DCIS Associated",recompute,recompute,recompute,0.2556690013679459,0.46000374398572297,0.24613745147074395,0.006120705198198609,0.0310998965832685,0.0,0.00023290912817455135,0.04395301228634144,0.0,4879,1.0,0.006168739161123163
CSF1,CSF1R,Plasma Cells,Mast Cells,recompute,recompute,recompute,0.7181940594497765,0.8388327345645936,0.7204611100467462,0.009092431017982948,0.0013954866575133426,0.0,0.0026041666666666665,0.11325028312570798,0.0,48,1.0,0.006168167688257994
CSF1,CSF1R,11q13 Invasive Tumor Cells (G1/S),Mast Cells,recompute,recompute,recompute,0.6329636802303048,0.8388327345645936,0.6198216015396206,0.011973593206576157,0.0013954866575133426,0.0,0.0,0.0,0.0,0,1.0,0.006166599712897554
CSF1,CSF1R,Myeloid Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.7866181160593629,0.8901135829200775,0.7827641335561659,0.009981073684215833,0.0010015918709323055,0.0,0.0,0.0,0.0,527,1.0,0.0061629056882716825
CXCL12,CXCR4,Dendritic Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.014925651776972337,0.0012252690191386984,0.0,0.0006901991717609938,0.5537964172163711,0.0,922,1.0,0.006151229433919842
JAG1,NOTCH1,Apocrine Cells,Myoepithelial Cells,recompute,recompute,recompute,0.24513582144484414,0.46013374214009517,0.24613745147074395,0.0010709508378277067,0.17955576343167495,0.0,0.004192712303704834,0.14566176261224753,0.0,937,1.0,0.006136304865186054
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),"CAFs, DCIS Associated",recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.6198216015396206,0.0009692519480124524,0.0310998965832685,0.0,0.0,0.0,0.0,157,1.0,0.006127771326375111
JAG1,NOTCH1,Macrophages,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027502314493788786,0.07272217354205764,0.0,5.275374551593163e-05,0.0014767977879667955,0.0,1354,1.0,0.006109634269971186
CXCL12,CXCR4,Luminal-like Amorphous DCIS Cells,Plasma Cells,recompute,recompute,recompute,0.2556690013679459,0.46000374398572297,0.24613745147074395,0.006120705198198609,0.029279151553362335,0.0,0.0026737967914438505,0.0631346914224394,0.0,272,1.0,0.006107024545256221
JAG1,NOTCH1,Plasma Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.00027055134627077156,0.07272217354205764,0.0,0.0005012531328320802,0.014032169858996779,0.0,285,1.0,0.006092964760847962
DLL4,NOTCH3,Apocrine Cells,11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.2490567623945399,0.6580560501976399,0.24613745147074395,0.0001268124169210086,1.0,0.0,0.0,0.0,0.0,184,1.0,0.006092878240094514
CSF1,CSF1R,Myeloid Cells,Plasma Cells,recompute,recompute,recompute,0.7866181160593629,0.46381415478966415,0.7204611100467462,0.009981073684215833,0.0019498903447556172,0.0,0.0,0.0,0.0,37,1.0,0.006092816566253784
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,Mast Cells,recompute,recompute,recompute,0.24945190643783477,0.8388327345645936,0.24613745147074395,0.07022613207428953,0.0013954866575133426,0.0,0.0,0.0,0.0,34,1.0,0.006079174242936714
DLL4,NOTCH3,"CAFs, DCIS Associated",Plasma Cells,recompute,recompute,recompute,0.7160288858520609,0.4638256179742202,0.8767341187813952,0.018679344959851515,0.0009249287638231187,0.0,0.0,0.0,0.0,2453,1.0,0.006075816884944784
JAG1,NOTCH1,"CAFs, Invasive Associated",Mast Cells,recompute,recompute,recompute,0.7941469661104033,0.7728785963662539,0.6198216015396206,0.00838985805983649,0.0015718900135326876,0.0,0.0032967032967032963,0.1332251554469705,0.0,130,1.0,0.006073091475546862
DLL4,NOTCH3,Luminal-like Amorphous DCIS Cells,Dendritic Cells,recompute,recompute,recompute,0.2490567623945399,0.7746834992804791,0.24613745147074395,0.011649387573427093,0.009044464882971325,0.0,0.0004585052728106373,0.052072856953323414,0.0,727,1.0,0.006070361219417475
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),Plasma Cells,recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.6198216015396206,0.0009692519480124524,0.029279151553362335,0.0,0.0,0.0,0.0,5,1.0,0.0060664665696574
JAG1,NOTCH1,CXCL14+ Fibroblasts,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.0002196427612790349,0.08666944020865194,0.0,0.0009157509157509156,0.010979775885946298,0.0,390,1.0,0.0060595495464737005
DLL4,NOTCH3,T Lymphocytes,Macrophages,recompute,recompute,recompute,0.6342079770588467,0.8923034233058523,0.6198216015396206,0.007392968575375538,0.001891930584070094,0.0,0.00019374212922600018,0.08571087022464212,0.0,3441,1.0,0.006050477559066462
JAG1,NOTCH1,B Cells,Myoepithelial Cells,recompute,recompute,recompute,0.8630183004227985,0.46013374214009517,0.6198216015396206,0.00011090031177372873,0.17955576343167495,0.0,0.00014400921658986175,0.005003118459225657,0.0,496,1.0,0.006049558573528275
JAG1,NOTCH1,Macrophages,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.00027502314493788786,0.05197941571611153,0.0,0.00016936235074942839,0.0077455369723960135,0.0,1687,1.0,0.00603474064645596
CXCL12,CXCR4,B Cells,Myeloid Cells,recompute,recompute,recompute,0.6160088550075702,0.7447682696221608,0.6198216015396206,0.0052742025956585255,0.003215470541813311,0.0,0.00232249502322495,0.19714310979005992,0.0,137,1.0,0.006033181550443552
JAG1,NOTCH1,Plasma Cells,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.00027055134627077156,0.05197941571611153,0.0,0.0,0.0,0.0,271,1.0,0.006018275476886512
JAG1,NOTCH1,Apocrine Cells,T Lymphocytes,recompute,recompute,recompute,0.24513582144484414,0.8647171432637394,0.24613745147074395,0.0010709508378277067,0.08474527904749042,0.0,0.00965250965250965,0.168352937294345,0.0,74,1.0,0.006014847543594521
CXCL12,CXCR4,Myoepithelial Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.8023917560710954,0.7757991160529997,0.7204611100467462,0.008536715800078514,0.0012252690191386984,0.0,0.0,0.0,0.0,1538,1.0,0.006005448374178975
DLL4,NOTCH3,B Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6342079770588467,0.6580560501976399,0.7917001487310438,0.00023276310008261776,0.06060662711593698,0.0,0.0,0.0,0.0,50,1.0,0.00599908089540651
DLL4,NOTCH3,"CAFs, DCIS Associated",B Cells,recompute,recompute,recompute,0.7160288858520609,0.7746834992804791,0.6198216015396206,0.018679344959851515,0.0007179840585900947,0.0,3.9382482671707626e-05,0.020810638748146648,0.0,4232,1.0,0.005988260942307615
CSF1,CSF1R,CXCL14+ Fibroblasts,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.9330656492219304,0.46381415478966415,0.24613745147074395,0.0032976778039481187,0.013082994902830098,0.0,0.0,0.0,0.0,1491,1.0,0.005984922010729723
JAG1,NOTCH1,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.24513582144484414,0.7728785963662539,0.24613745147074395,0.13275554617509155,0.0007383002999486475,0.0,0.00010322047894302229,0.016803333781422253,0.0,1384,1.0,0.005979495897441387
CXCL12,CXCR4,Basal-like Structured DCIS Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.7917001487310438,0.0021291294377375697,0.006423079245780309,0.0,0.0003196022727272727,0.04298641046861804,0.0,1280,1.0,0.005946912493507483
JAG1,NOTCH1,B Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.8630183004227985,0.6655462707198134,0.7917001487310438,0.00011090031177372873,0.08666944020865194,0.0,0.0,0.0,0.0,50,1.0,0.005935165429419307
JAG1,NOTCH1,Myeloid Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.0003788349535045612,0.043382027682688826,0.0,0.004464285714285714,0.21735589940202982,0.0,32,1.0,0.0059129172116168
CSF1,CSF1R,11q13 Invasive Tumor Cells (G1/S),Plasma Cells,recompute,recompute,recompute,0.6329636802303048,0.46381415478966415,0.6198216015396206,0.011973593206576157,0.0019498903447556172,0.0,0.0,0.0,0.0,5,1.0,0.0059070566116047885
CXCL12,CXCR4,Mast Cells,Mast Cells,recompute,recompute,recompute,0.7487535481622718,0.7757991160529997,1.0,0.001641777062288553,0.004443041812720275,0.0,0.006493506493506494,0.2427345055020456,0.0,14,1.0,0.005904471981192287
DLL4,NOTCH3,Dendritic Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6342079770588467,0.8818326005152037,0.6198216015396206,0.0028649117803088656,0.004265561924923322,0.0,0.0,0.0,0.0,922,1.0,0.005904218699736509
JAG1,NOTCH1,T Lymphocytes,Macrophages,recompute,recompute,recompute,0.8630183004227985,0.7728785963662539,0.6198216015396206,0.0006856224272495787,0.014834469652737872,0.0,0.00014530659691950012,0.02908918379995781,0.0,3441,1.0,0.00589694322257183
CSF1,CSF1R,Plasma Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.7181940594497765,0.8901135829200775,0.7204611100467462,0.009092431017982948,0.0010015918709323055,0.0,0.0,0.0,0.0,306,1.0,0.005894480962410692
JAG1,NOTCH1,T Lymphocytes,"CAFs, DCIS Associated",recompute,recompute,recompute,0.8630183004227985,0.46013374214009517,0.6198216015396206,0.0006856224272495787,0.024824385714313182,0.0,9.848594277310149e-05,0.014162929620678342,0.0,10879,1.0,0.005893276375025086
CSF1,CSF1R,11q13 Invasive Tumor Cells (G1/S),CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6329636802303048,0.8901135829200775,0.6198216015396206,0.011973593206576157,0.0010015918709323055,0.0,0.0,0.0,0.0,380,1.0,0.005892982559419925
JAG1,NOTCH1,CXCL14+ Fibroblasts,"CAFs, Invasive Associated",recompute,recompute,recompute,0.6303682835571691,0.6655462707198134,0.6198216015396206,0.0002196427612790349,0.07272217354205764,0.0,0.00040184850311432587,0.011249418874301215,0.0,1422,1.0,0.005884918946990102
DLL4,NOTCH3,11q13 Invasive Tumor Cells,Mast Cells,recompute,recompute,recompute,0.6342079770588467,0.8341464445360613,0.6198216015396206,0.06734007498340545,0.00018718663110571166,0.0,0.0,0.0,0.0,42,1.0,0.005880109358360846
CXCL12,CXCR4,Apocrine Cells,Dendritic Cells,recompute,recompute,recompute,0.2556690013679459,0.9008184599638702,0.24613745147074395,0.00022698568102339834,0.3180524283074206,0.0,0.0007102272727272727,0.00986975430124512,0.0,64,1.0,0.005870407318323696
CXCL12,CXCR4,11q13 Invasive Tumor Cells (G1/S),B Cells,recompute,recompute,recompute,0.6160088550075702,0.9546923450729715,0.7917001487310438,0.0001971810371238748,0.04457454658784243,0.0,0.0,0.0,0.0,38,1.0,0.005870353085488078
CXCL12,CXCR4,Mast Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.001641777062288553,0.008007263802792432,0.0,0.0006313131313131314,0.1524942272846553,0.0,144,1.0,0.005859269075856075
DLL4,NOTCH3,"CAFs, Invasive Associated",T Lymphocytes,recompute,recompute,recompute,0.6342079770588467,0.7746834992804791,0.7917001487310438,0.002196330917593002,0.0046263543438723525,0.0,7.246376811594203e-05,0.03950218358616329,0.0,2300,1.0,0.005836368737553718
JAG1,NOTCH1,B Cells,Dendritic Cells,recompute,recompute,recompute,0.8630183004227985,0.8647171432637394,0.909150863993142,0.00011090031177372873,0.05197941571611153,0.0,0.00018445079774970027,0.008435584811124646,0.0,1549,1.0,0.005826247210107221
CXCL12,CXCR4,Myeloid Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.7487535481622718,0.6632137581773894,0.6198216015396206,0.0015847932820241062,0.008007263802792432,0.0,0.0005681818181818182,0.13724480455618976,0.0,160,1.0,0.005824873946701424
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,Plasma Cells,recompute,recompute,recompute,0.24945190643783477,0.46381415478966415,0.24613745147074395,0.07022613207428953,0.0019498903447556172,0.0,0.002297794117647059,0.20665987830759583,0.0,272,1.0,0.005823310750936265
CXCL12,CXCR4,11q13 Invasive Tumor Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.6160088550075702,0.7757991160529997,0.6198216015396206,0.010634001710228292,0.0012252690191386984,0.0,3.7257824143070045e-05,0.02989463095278069,0.0,4880,1.0,0.005813297056031512
JAG1,NOTCH1,CXCL14+ Fibroblasts,Dendritic Cells,recompute,recompute,recompute,0.6303682835571691,0.8647171432637394,0.6198216015396206,0.0002196427612790349,0.05197941571611153,0.0,0.00024158479626348848,0.011048523849294315,0.0,887,1.0,0.00581277994741042
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.24945190643783477,0.8901135829200775,0.24613745147074395,0.07022613207428953,0.0010015918709323055,0.0,0.0,0.0,0.0,1384,1.0,0.005809436230208576
DLL4,NOTCH3,Plasma Cells,Dendritic Cells,recompute,recompute,recompute,0.7160288858520609,0.7746834992804791,0.6198216015396206,0.0012306151710811475,0.009044464882971325,0.0,0.0,0.0,0.0,271,1.0,0.005805038721692889
CXCL12,CXCR4,Luminal-like Amorphous DCIS Cells,Myoepithelial Cells,recompute,recompute,recompute,0.2556690013679459,0.46000374398572297,0.24613745147074395,0.006120705198198609,0.021502591154489905,0.0,0.0002313208420078648,0.027789885223788308,0.0,13362,1.0,0.005800762164098669
CSF1,CSF1R,Myeloid Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.7866181160593629,0.6556237992935476,0.6198216015396206,0.009981073684215833,0.0011919786089109867,0.0,0.0,0.0,0.0,32,1.0,0.005799036788596609
DLL4,NOTCH3,Macrophages,T Lymphocytes,recompute,recompute,recompute,0.8949858186325867,0.7746834992804791,0.6198216015396206,0.0018955660656360717,0.0046263543438723525,0.0,0.00023303504847129006,0.12703442708078239,0.0,3576,1.0,0.005790259648113012
JAG1,NOTCH1,Apocrine Cells,11q13 Invasive Tumor Cells (Mitotic),recompute,recompute,recompute,0.24513582144484414,0.6655462707198134,0.24613745147074395,0.0010709508378277067,0.08666944020865194,0.0,0.0,0.0,0.0,2,1.0,0.0057796348493078095
JAG1,NOTCH1,Mast Cells,Myoepithelial Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.7204611100467462,9.902323108165853e-05,0.17955576343167495,0.0,0.0,0.0,0.0,66,1.0,0.005776678805329263
JAG1,NOTCH1,B Cells,"CAFs, Invasive Associated",recompute,recompute,recompute,0.8630183004227985,0.6655462707198134,0.7917001487310438,0.00011090031177372873,0.07272217354205764,0.0,0.00029515938606847696,0.008262744648376202,0.0,968,1.0,0.005764119464859617
CXCL12,CXCR4,11q13 Invasive Tumor Cells (Mitotic),Myoepithelial Cells,recompute,recompute,recompute,0.6160088550075702,0.46000374398572297,0.6198216015396206,0.0009692519480124524,0.021502591154489905,0.0,0.00019098548510313216,0.02294416994316977,0.0,714,1.0,0.005762238138435655
JAG1,NOTCH1,Myeloid Cells,Luminal-like Amorphous DCIS Cells,recompute,recompute,recompute,0.6303682835571691,0.46013374214009517,0.24613745147074395,0.0003788349535045612,0.13474796491837557,0.0,0.000585480093676815,0.0337951912100957,0.0,122,1.0,0.005758022007575301
CSF1,CSF1R,CXCL14+ Fibroblasts,Myeloid Cells,recompute,recompute,recompute,0.9330656492219304,0.7471243099617693,0.7827641335561659,0.0032976778039481187,0.00197514773301428,0.0,0.0,0.0,0.0,526,1.0,0.005734002624621116
CXCL12,CXCR4,11q13 Invasive Tumor Cells (G1/S),11q13 Invasive Tumor Cells,recompute,recompute,recompute,0.6160088550075702,0.6632137581773894,0.8824495942126559,0.0001971810371238748,0.04976777849846808,0.0,4.8875855327468224e-05,0.016703102308251058,0.0,12090,1.0,0.005729644196724112
DLL4,NOTCH3,Basal-like Structured DCIS Cells,Macrophages,recompute,recompute,recompute,0.6342079770588467,0.8923034233058523,0.6198216015396206,0.0053032910137447145,0.001891930584070094,0.0,0.0,0.0,0.0,475,1.0,0.005724586555497334
JAG1,NOTCH1,Dendritic Cells,B Cells,recompute,recompute,recompute,0.8630183004227985,0.8647171432637394,0.909150863993142,0.001657584379221534,0.0030854511812878796,0.0,0.00022719011268629587,0.046435583503210205,0.0,1572,1.0,0.005711121499225639
CXCL12,CXCR4,Plasma Cells,CXCL14+ Fibroblasts,recompute,recompute,recompute,0.8730912658940219,0.7757991160529997,0.7204611100467462,0.005708610653010913,0.0012252690191386984,0.0,0.00014854426619132502,0.11918774432154394,0.0,306,1.0,0.005695488039402395
CSF1,CSF1R,Luminal-like Amorphous DCIS Cells,11q13 Invasive Tumor Cells (G1/S),recompute,recompute,recompute,0.24945190643783477,0.6556237992935476,0.24613745147074395,0.07022613207428953,0.0011919786089109867,0.0,0.0,0.0,0.0,26,1.0,0.005683271005678859
DLL4,NOTCH3,Myeloid Cells,Macrophages,recompute,recompute,recompute,0.7840818683779507,0.8923034233058523,0.7827641335561659,0.0032417203409647417,0.001891930584070094,0.0,0.0,0.0,0.0,162,1.0,0.005680216388841936
